"","Entity","Date","Total.tests","Total.confirmed.cases.of.COVID.19..cases.","PopTotal","Code","PerCapita.Testing","PerCapita.Infection","COVID.Positive"
"301","Austria",2020-04-22,NA,14833,9006400,"AUT",NA,0.00164693995381062,NA
"302","Austria",2020-04-11,140975,13560,9006400,"AUT",0.015652758038728,0.00150559602060757,10.3963864306785
"303","Austria",2020-04-10,134743,13248,9006400,"AUT",0.014960805649316,0.001470953988275,10.170818236715
"304","Austria",2020-04-19,179243,14662,9006400,"AUT",0.0199017365429028,0.00162795345532066,12.225003410176
"305","Austria",2020-04-20,182949,14710,9006400,"AUT",0.0203132217090069,0.00163328299875644,12.4370496261047
"306","Austria",2020-04-01,55863,10182,9006400,"AUT",0.00620258926985255,0.00113052940131462,5.48644667059517
"307","Austria",2020-04-21,189018,14783,9006400,"AUT",0.0209870758571682,0.00164138834606502,12.7861733071772
"308","Austria",2020-04-03,98343,11129,9006400,"AUT",0.010919235210517,0.00123567685201634,8.83664300476233
"309","Austria",2020-03-31,52344,9618,9006400,"AUT",0.005811867116717,0.00106790726594422,5.44229569557081
"310","Austria",2020-04-16,162816,14370,9006400,"AUT",0.0180778113341624,0.00159553206608634,11.3302713987474
"311","Austria",2020-04-07,115235,12297,9006400,"AUT",0.0127947903712915,0.00136536240895363,9.37098479303895
"312","Austria",2020-04-06,111296,11983,9006400,"AUT",0.0123574347130929,0.00133049831231125,9.28782441792539
"313","Austria",2020-04-17,169272,14448,9006400,"AUT",0.0187946349262746,0.00160419257416948,11.7159468438538
"314","Austria",2020-04-05,108416,11766,9006400,"AUT",0.0120376621069462,0.00130640433469533,9.21434642189359
"315","Austria",2020-04-12,144877,13807,9006400,"AUT",0.0160860055071949,0.00153302096287085,10.4930107916274
"316","Austria",2020-04-04,104134,11525,9006400,"AUT",0.0115622224196127,0.00127964558536152,9.03548806941432
"317","Austria",2020-04-02,92190,10711,9006400,"AUT",0.010236054361343,0.0011892654112631,8.60703949211091
"318","Austria",2020-04-15,156801,14234,9006400,"AUT",0.0174099529223663,0.0015804316930183,11.0159477307854
"319","Austria",2020-04-18,175932,14603,9006400,"AUT",0.019534109077989,0.00162140255818085,12.0476614394303
"320","Austria",2020-04-14,151796,14043,9006400,"AUT",0.0168542369870314,0.00155922455143009,10.8093712169764
"321","Austria",2020-04-13,148412,13937,9006400,"AUT",0.016478504174809,0.00154745514300942,10.6487766377269
"322","Azerbaijan",2020-04-01,NA,298,10139175,"AZE",NA,2.93909514334253e-05,NA
"323","Azerbaijan",2020-04-04,NA,443,10139175,"AZE",NA,4.36919177349242e-05,NA
"324","Azerbaijan",2020-04-03,NA,400,10139175,"AZE",NA,3.94509415213762e-05,NA
"325","Azerbaijan",2020-04-05,NA,521,10139175,"AZE",NA,5.13848513315926e-05,NA
"326","Azerbaijan",2020-04-08,NA,717,10139175,"AZE",NA,7.07158126770669e-05,NA
"327","Azerbaijan",2020-04-16,NA,1253,10139175,"AZE",NA,0.000123580074315711,NA
"328","Azerbaijan",2020-04-02,NA,359,10139175,"AZE",NA,3.54072200154352e-05,NA
"329","Azerbaijan",2020-04-06,NA,584,10139175,"AZE",NA,5.75983746212093e-05,NA
"330","Azerbaijan",2020-04-19,NA,1373,10139175,"AZE",NA,0.000135415356772124,NA
"331","Azerbaijan",2020-04-14,NA,1148,10139175,"AZE",NA,0.00011322420216635,NA
"332","Azerbaijan",2020-04-21,NA,1436,10139175,"AZE",NA,0.000141628880061741,NA
"333","Azerbaijan",2020-03-31,NA,273,10139175,"AZE",NA,2.69252675883393e-05,NA
"334","Azerbaijan",2020-04-10,NA,926,10139175,"AZE",NA,9.1328929621986e-05,NA
"335","Azerbaijan",2020-04-18,NA,1340,10139175,"AZE",NA,0.00013216065409661,NA
"336","Azerbaijan",2020-04-13,NA,1098,10139175,"AZE",NA,0.000108292834476178,NA
"337","Azerbaijan",2020-04-07,NA,641,10139175,"AZE",NA,6.32201337880054e-05,NA
"338","Azerbaijan",2020-04-17,NA,1283,10139175,"AZE",NA,0.000126538894929814,NA
"339","Azerbaijan",2020-04-15,NA,1197,10139175,"AZE",NA,0.000118056942502718,NA
"340","Azerbaijan",2020-04-22,NA,1480,10139175,"AZE",NA,0.000145968483629092,NA
"341","Azerbaijan",2020-04-12,NA,1058,10139175,"AZE",NA,0.00010434774032404,NA
"342","Azerbaijan",2020-04-09,NA,822,10139175,"AZE",NA,8.10716848264282e-05,NA
"343","Azerbaijan",2020-04-20,NA,1398,10139175,"AZE",NA,0.00013788104061721,NA
"344","Azerbaijan",2020-04-11,NA,991,10139175,"AZE",NA,9.77397076192097e-05,NA
"345","Bahamas",2020-04-15,NA,49,393248,"BHS",NA,0.000124603303767597,NA
"346","Bahamas",2020-04-01,NA,15,393248,"BHS",NA,3.81438685002848e-05,NA
"347","Bahamas",2020-04-11,NA,42,393248,"BHS",NA,0.000106802831800797,NA
"348","Bahamas",2020-04-22,NA,65,393248,"BHS",NA,0.000165290096834568,NA
"349","Bahamas",2020-04-09,NA,40,393248,"BHS",NA,0.000101716982667426,NA
"350","Bahamas",2020-04-16,NA,53,393248,"BHS",NA,0.00013477500203434,NA
"351","Bahamas",2020-04-12,NA,46,393248,"BHS",NA,0.00011697453006754,NA
"352","Bahamas",2020-04-19,NA,58,393248,"BHS",NA,0.000147489624867768,NA
"353","Bahamas",2020-04-13,NA,47,393248,"BHS",NA,0.000119517454634226,NA
"354","Bahamas",2020-04-10,NA,41,393248,"BHS",NA,0.000104259907234112,NA
"355","Bahamas",2020-04-14,NA,49,393248,"BHS",NA,0.000124603303767597,NA
"356","Bahamas",2020-04-03,NA,24,393248,"BHS",NA,6.10301896004557e-05,NA
"357","Bahamas",2020-03-31,NA,14,393248,"BHS",NA,3.56009439335992e-05,NA
"358","Bahamas",2020-04-06,NA,29,393248,"BHS",NA,7.3744812433884e-05,NA
"359","Bahamas",2020-04-07,NA,33,393248,"BHS",NA,8.39165107006266e-05,NA
"360","Bahamas",2020-04-02,NA,21,393248,"BHS",NA,5.34014159003987e-05,NA
"361","Bahamas",2020-04-20,NA,60,393248,"BHS",NA,0.000152575474001139,NA
"362","Bahamas",2020-04-21,NA,64,393248,"BHS",NA,0.000162747172267882,NA
"363","Bahamas",2020-04-04,NA,24,393248,"BHS",NA,6.10301896004557e-05,NA
"364","Bahamas",2020-04-05,NA,28,393248,"BHS",NA,7.12018878671983e-05,NA
"365","Bahamas",2020-04-17,NA,54,393248,"BHS",NA,0.000137317926601025,NA
"366","Bahamas",2020-04-08,NA,36,393248,"BHS",NA,9.15452844006835e-05,NA
"367","Bahamas",2020-04-18,NA,55,393248,"BHS",NA,0.000139860851167711,NA
"368","Bahrain",2020-04-05,44386,688,1701583,"BHR",0.0260851219129481,0.000404329380347594,64.5145348837209
"369","Bahrain",2020-04-22,NA,1973,1701583,"BHR",NA,0.00115950852823518,NA
"370","Bahrain",2020-04-02,NA,569,1701583,"BHR",NA,0.000334394502060728,NA
"371","Bahrain",2020-04-03,37996,643,1701583,"BHR",0.0223297952553593,0.000377883417970208,59.0917573872473
"372","Bahrain",2020-04-19,86732,1773,1701583,"BHR",0.0509713601981214,0.00104197091766902,48.9182177100959
"373","Bahrain",2020-03-31,NA,515,1701583,"BHR",NA,0.000302659347207865,NA
"374","Bahrain",2020-04-21,94380,1907,1701583,"BHR",0.0554659984261714,0.00112072111674835,49.4913476664919
"375","Bahrain",2020-04-20,90307,1873,1701583,"BHR",0.0530723449869915,0.0011007397229521,48.2151628403631
"376","Bahrain",2020-04-18,82568,1744,1701583,"BHR",0.0485242271461339,0.00102492796413692,47.3440366972477
"377","Bahrain",2020-04-16,76944,1673,1701583,"BHR",0.0452190695370135,0.000983202112385937,45.9916317991632
"378","Bahrain",2020-04-06,47684,700,1701583,"BHR",0.0280233171111841,0.000411381636981564,68.12
"379","Bahrain",2020-04-04,39256,643,1701583,"BHR",0.0230702822019261,0.000377883417970208,61.0513219284603
"380","Bahrain",2020-04-14,70813,1361,1701583,"BHR",0.0416159540851078,0.000799843439902726,52.0301249081558
"381","Bahrain",2020-04-10,57681,887,1701583,"BHR",0.0338984345753337,0.000521279302860924,65.0293122886133
"382","Bahrain",2020-04-07,50127,756,1701583,"BHR",0.0294590390242498,0.000444292167940089,66.3055555555556
"383","Bahrain",2020-04-13,67327,1136,1701583,"BHR",0.0395672735329396,0.000667613628015795,59.2667253521127
"384","Bahrain",2020-04-01,NA,567,1701583,"BHR",NA,0.000333219125955067,NA
"385","Bahrain",2020-04-17,79612,1700,1701583,"BHR",0.0467870212619661,0.000999069689812369,46.8305882352941
"386","Bahrain",2020-04-09,55096,823,1701583,"BHR",0.032379260958766,0.000483667267479753,66.9453219927096
"387","Bahrain",2020-04-08,52804,811,1701583,"BHR",0.0310322799416778,0.000476615010845783,65.1097410604192
"388","Bahrain",2020-04-12,63973,1040,1701583,"BHR",0.0375961678037451,0.000611195574944037,61.5125
"389","Bahrain",2020-04-11,60706,998,1701583,"BHR",0.0356761909351469,0.000586512676725144,60.8276553106212
"390","Bahrain",2020-04-15,73272,1528,1701583,"BHR",0.0430610790070188,0.00089798734472547,47.9528795811518
"391","Bangladesh",2020-04-01,1759,51,164689383,"BGD",1.06807127937324e-05,3.09673878613049e-07,34.4901960784314
"392","Bangladesh",2020-03-31,1602,49,164689383,"BGD",9.72740301055108e-06,2.97529804941949e-07,32.6938775510204
"393","Bangladesh",2020-04-04,2547,61,164689383,"BGD",1.54654778201458e-05,3.70394246968549e-07,41.7540983606557
"394","Bangladesh",2020-04-03,2113,56,164689383,"BGD",1.28302138335171e-05,3.40034062790799e-07,37.7321428571429
"395","Bangladesh",2020-04-02,1906,54,164689383,"BGD",1.15733022085583e-05,3.27889989119699e-07,35.2962962962963
"396","Bangladesh",2020-04-18,21307,1838,164689383,"BGD",0.000129376888855064,1.11604037037409e-05,11.5924918389554
"397","Bangladesh",2020-04-16,17003,1231,164689383,"BGD",0.000103242842314856,7.47467734456203e-06,13.8123476848091
"398","Bangladesh",2020-04-14,13128,803,164689383,"BGD",7.97136995771002e-05,4.87584557894664e-06,16.3486924034869
"399","Bangladesh",2020-04-17,19193,1572,164689383,"BGD",0.000116540602984711,9.54524190548458e-06,12.2092875318066
"400","Bangladesh",2020-04-08,5383,164,164689383,"BGD",3.26857742857656e-05,9.95814041030198e-07,32.8231707317073
"401","Bangladesh",2020-04-20,26604,2456,164689383,"BGD",0.000161540467972972,1.49129224681108e-05,10.8322475570033
"402","Bangladesh",2020-04-15,14868,1012,164689383,"BGD",9.02790436709572e-05,6.14490127757659e-06,14.6916996047431
"403","Bangladesh",2020-04-22,NA,3382,164689383,"BGD",NA,2.05356285778301e-05,NA
"404","Bangladesh",2020-04-05,2914,70,164689383,"BGD",1.76939153387927e-05,4.25042578488499e-07,41.6285714285714
"405","Bangladesh",2020-04-09,6480,218,164689383,"BGD",3.93467986943639e-05,1.3237040301499e-06,29.7247706422018
"406","Bangladesh",2020-04-19,23941,2144,164689383,"BGD",0.000145370633879902,1.30184469754192e-05,11.1665111940299
"407","Bangladesh",2020-04-13,11223,621,164689383,"BGD",6.81464694053775e-05,3.77073487487654e-06,18.0724637681159
"408","Bangladesh",2020-04-11,8313,424,164689383,"BGD",5.04768422139271e-05,2.57454361827319e-06,19.6061320754717
"409","Bangladesh",2020-04-06,3610,88,164689383,"BGD",2.19200529763355e-05,5.34339241528399e-07,41.0227272727273
"410","Bangladesh",2020-04-21,29578,2948,164689383,"BGD",0.000179598705521898,1.79003645912014e-05,10.0332428765265
"411","Bangladesh",2020-04-07,4402,123,164689383,"BGD",2.6729106150091e-05,7.46860530772648e-07,35.7886178861789
"412","Bangladesh",2020-04-12,9653,482,164689383,"BGD",5.8613371573564e-05,2.92672175473509e-06,20.0269709543568
"413","Bangladesh",2020-04-10,7664,330,164689383,"BGD",4.65360903076551e-05,2.0037721557315e-06,23.2242424242424
"414","Barbados",2020-04-11,NA,67,287371,"BRB",NA,0.000233148090795522,NA
"415","Barbados",2020-04-01,NA,34,287371,"BRB",NA,0.000118313956523101,NA
"416","Barbados",2020-04-13,NA,71,287371,"BRB",NA,0.00024706737979824,NA
"417","Barbados",2020-04-21,NA,75,287371,"BRB",NA,0.000260986668800958,NA
"418","Barbados",2020-04-02,NA,45,287371,"BRB",NA,0.000156592001280575,NA
"419","Barbados",2020-04-10,NA,66,287371,"BRB",NA,0.000229668268544843,NA
"420","Barbados",2020-04-12,NA,68,287371,"BRB",NA,0.000236627913046202,NA
"421","Barbados",2020-04-03,NA,45,287371,"BRB",NA,0.000156592001280575,NA
"422","Barbados",2020-04-04,NA,45,287371,"BRB",NA,0.000156592001280575,NA
"423","Barbados",2020-04-05,NA,51,287371,"BRB",NA,0.000177470934784651,NA
"424","Barbados",2020-04-22,NA,75,287371,"BRB",NA,0.000260986668800958,NA
"425","Barbados",2020-03-31,NA,34,287371,"BRB",NA,0.000118313956523101,NA
"426","Barbados",2020-04-08,NA,63,287371,"BRB",NA,0.000219228801792804,NA
"427","Barbados",2020-04-06,NA,56,287371,"BRB",NA,0.000194870046038048,NA
"428","Barbados",2020-04-09,NA,63,287371,"BRB",NA,0.000219228801792804,NA
"429","Barbados",2020-04-20,NA,75,287371,"BRB",NA,0.000260986668800958,NA
"430","Barbados",2020-04-19,NA,75,287371,"BRB",NA,0.000260986668800958,NA
"431","Barbados",2020-04-14,NA,72,287371,"BRB",NA,0.000250547202048919,NA
"432","Barbados",2020-04-16,NA,75,287371,"BRB",NA,0.000260986668800958,NA
"433","Barbados",2020-04-07,NA,60,287371,"BRB",NA,0.000208789335040766,NA
"434","Barbados",2020-04-15,NA,73,287371,"BRB",NA,0.000254027024299599,NA
"435","Barbados",2020-04-18,NA,75,287371,"BRB",NA,0.000260986668800958,NA
"436","Barbados",2020-04-17,NA,75,287371,"BRB",NA,0.000260986668800958,NA
"437","Belarus",2020-04-07,NA,700,9449321,"BLR",NA,7.40793968159194e-05,NA
"438","Belarus",2020-04-22,NA,6723,9449321,"BLR",NA,0.000711479692562037,NA
"439","Belarus",2020-04-08,NA,861,9449321,"BLR",NA,9.11176580835808e-05,NA
"440","Belarus",2020-04-20,NA,4779,9449321,"BLR",NA,0.000505750624833255,NA
"441","Belarus",2020-04-04,NA,351,9449321,"BLR",NA,3.71455261176967e-05,NA
"442","Belarus",2020-04-13,NA,2578,9449321,"BLR",NA,0.000272823835702057,NA
"443","Belarus",2020-04-06,NA,564,9449321,"BLR",NA,5.96868282916836e-05,NA
"444","Belarus",2020-04-05,NA,394,9449321,"BLR",NA,4.16961176363889e-05,NA
"445","Belarus",2020-04-12,NA,2226,9449321,"BLR",NA,0.000235572481874624,NA
"446","Belarus",2020-04-15,NA,3281,9449321,"BLR",NA,0.000347220715647188,NA
"447","Belarus",2020-04-19,NA,4779,9449321,"BLR",NA,0.000505750624833255,NA
"448","Belarus",2020-04-14,NA,2919,9449321,"BLR",NA,0.000308911084722384,NA
"449","Belarus",2020-04-10,NA,1486,9449321,"BLR",NA,0.000157259976669223,NA
"450","Belarus",2020-04-03,NA,254,9449321,"BLR",NA,2.6880238273205e-05,NA
"451","Belarus",2020-04-09,NA,1066,9449321,"BLR",NA,0.000112812338579671,NA
"452","Belarus",2020-04-02,NA,152,9449321,"BLR",NA,1.60858118800282e-05,NA
"453","Belarus",2020-04-17,NA,4204,9449321,"BLR",NA,0.000444899691734464,NA
"454","Belarus",2020-04-11,NA,1981,9449321,"BLR",NA,0.000209644692989052,NA
"455","Belarus",2020-04-16,NA,3728,9449321,"BLR",NA,0.000394525701899639,NA
"456","Belarus",2020-03-31,NA,105,9449321,"BLR",NA,1.11119095223879e-05,NA
"457","Belarus",2020-04-21,NA,6264,9449321,"BLR",NA,0.000662904773792741,NA
"458","Belarus",2020-04-18,NA,4779,9449321,"BLR",NA,0.000505750624833255,NA
"459","Belarus",2020-04-01,NA,152,9449321,"BLR",NA,1.60858118800282e-05,NA
"460","Belgium",2020-04-22,NA,40956,11589616,"BEL",NA,0.00353385306294876,NA
"461","Belgium",2020-04-05,81191,18431,11589616,"BEL",0.00700549526403636,0.00159030290563553,4.40513265693668
"462","Belgium",2020-04-01,64372,12775,11589616,"BEL",0.00555428238519723,0.00110227983394791,5.03890410958904
"463","Belgium",2020-04-15,137795,31119,11589616,"BEL",0.0118895224828847,0.00268507601977494,4.42800218516019
"464","Belgium",2020-04-04,78644,16770,11589616,"BEL",0.00678572957033262,0.00144698495618837,4.68956469886702
"465","Belgium",2020-04-14,130391,30589,11589616,"BEL",0.0112506747419414,0.00263934542783816,4.26267612540456
"466","Belgium",2020-04-13,124953,29647,11589616,"BEL",0.0107814616118429,0.00255806577198071,4.21469288629541
"467","Belgium",2020-04-21,NA,39983,11589616,"BEL",NA,0.00344989859888369,NA
"468","Belgium",2020-04-20,NA,38496,11589616,"BEL",NA,0.00332159408905351,NA
"469","Belgium",2020-04-03,74345,15348,11589616,"BEL",0.0064147940708303,0.00132428891518062,4.84395360959083
"470","Belgium",2020-04-17,153484,34809,11589616,"BEL",0.0132432342883492,0.00300346448061782,4.40931942888334
"471","Belgium",2020-04-18,160836,36138,11589616,"BEL",0.0138775952542345,0.0031181360970027,4.45060601029387
"472","Belgium",2020-03-31,59534,11899,11589616,"BEL",0.00513683973653657,0.00102669493104862,5.00327758635179
"473","Belgium",2020-04-16,145630,33573,11589616,"BEL",0.0125655586863275,0.00289681728885582,4.33771185178566
"474","Belgium",2020-04-12,120328,28018,11589616,"BEL",0.0103823974840927,0.0024175089148769,4.29466771361268
"475","Belgium",2020-04-10,109492,24983,11589616,"BEL",0.00944742258932479,0.00215563656293703,4.38266020894208
"476","Belgium",2020-04-11,115428,26667,11589616,"BEL",0.00995960521901675,0.00230093904750597,4.32849589380133
"477","Belgium",2020-04-19,165766,37183,11589616,"BEL",0.0143029760433823,0.00320830301884031,4.45811257832881
"478","Belgium",2020-04-06,85556,19691,11589616,"BEL",0.00738212551649684,0.00169902091665505,4.34492915545173
"479","Belgium",2020-04-02,69124,13964,11589616,"BEL",0.00596430459818513,0.00120487167133061,4.95015754798052
"480","Belgium",2020-04-07,91257,20814,11589616,"BEL",0.0078740313742923,0.00179591800107959,4.3844047275872
"481","Belgium",2020-04-08,97248,22194,11589616,"BEL",0.00839095963144939,0.00191499010838668,4.38172479048391
"482","Belgium",2020-04-09,103229,23403,11589616,"BEL",0.00890702504724919,0.00201930762848398,4.41093022262103
"483","Belize",2020-04-07,NA,7,397621,"BLZ",NA,1.76047039769026e-05,NA
"484","Belize",2020-04-08,NA,7,397621,"BLZ",NA,1.76047039769026e-05,NA
"485","Belize",2020-04-22,NA,18,397621,"BLZ",NA,4.52692387977496e-05,NA
"486","Belize",2020-04-04,NA,4,397621,"BLZ",NA,1.00598308439444e-05,NA
"487","Belize",2020-04-06,NA,5,397621,"BLZ",NA,1.25747885549304e-05,NA
"488","Belize",2020-04-10,NA,9,397621,"BLZ",NA,2.26346193988748e-05,NA
"489","Belize",2020-04-03,NA,3,397621,"BLZ",NA,7.54487313295827e-06,NA
"490","Belize",2020-04-16,NA,18,397621,"BLZ",NA,4.52692387977496e-05,NA
"491","Belize",2020-04-09,NA,8,397621,"BLZ",NA,2.01196616878887e-05,NA
"492","Belize",2020-04-01,NA,3,397621,"BLZ",NA,7.54487313295827e-06,NA
"493","Belize",2020-04-19,NA,18,397621,"BLZ",NA,4.52692387977496e-05,NA
"494","Belize",2020-04-05,NA,4,397621,"BLZ",NA,1.00598308439444e-05,NA
"495","Belize",2020-04-02,NA,3,397621,"BLZ",NA,7.54487313295827e-06,NA
"496","Belize",2020-04-21,NA,18,397621,"BLZ",NA,4.52692387977496e-05,NA
"497","Belize",2020-04-17,NA,18,397621,"BLZ",NA,4.52692387977496e-05,NA
"498","Belize",2020-04-12,NA,13,397621,"BLZ",NA,3.26944502428192e-05,NA
"499","Belize",2020-04-15,NA,18,397621,"BLZ",NA,4.52692387977496e-05,NA
"500","Belize",2020-04-13,NA,14,397621,"BLZ",NA,3.52094079538053e-05,NA
"501","Belize",2020-04-20,NA,18,397621,"BLZ",NA,4.52692387977496e-05,NA
"502","Belize",2020-04-18,NA,18,397621,"BLZ",NA,4.52692387977496e-05,NA
"503","Belize",2020-04-11,NA,10,397621,"BLZ",NA,2.51495771098609e-05,NA
"504","Belize",2020-04-14,NA,18,397621,"BLZ",NA,4.52692387977496e-05,NA
"505","Belize",2020-03-31,NA,3,397621,"BLZ",NA,7.54487313295827e-06,NA
"506","Benin",2020-04-03,NA,13,12123198,"BEN",NA,1.07232431574573e-06,NA
"507","Benin",2020-04-08,NA,26,12123198,"BEN",NA,2.14464863149146e-06,NA
"508","Benin",2020-04-01,NA,8,12123198,"BEN",NA,6.59891886612757e-07,NA
"509","Benin",2020-04-07,NA,26,12123198,"BEN",NA,2.14464863149146e-06,NA
"510","Benin",2020-04-02,NA,13,12123198,"BEN",NA,1.07232431574573e-06,NA
"511","Benin",2020-04-04,NA,16,12123198,"BEN",NA,1.31978377322551e-06,NA
"512","Benin",2020-04-05,NA,16,12123198,"BEN",NA,1.31978377322551e-06,NA
"513","Benin",2020-04-09,NA,26,12123198,"BEN",NA,2.14464863149146e-06,NA
"514","Benin",2020-04-19,NA,37,12123198,"BEN",NA,3.051999975584e-06,NA
"515","Benin",2020-04-17,NA,37,12123198,"BEN",NA,3.051999975584e-06,NA
"516","Benin",2020-03-31,NA,6,12123198,"BEN",NA,4.94918914959568e-07,NA
"517","Benin",2020-04-21,NA,54,12123198,"BEN",NA,4.45427023463611e-06,NA
"518","Benin",2020-04-06,NA,22,12123198,"BEN",NA,1.81470268818508e-06,NA
"519","Benin",2020-04-20,NA,37,12123198,"BEN",NA,3.051999975584e-06,NA
"520","Benin",2020-04-18,NA,37,12123198,"BEN",NA,3.051999975584e-06,NA
"521","Benin",2020-04-10,NA,30,12123198,"BEN",NA,2.47459457479784e-06,NA
"522","Benin",2020-04-22,NA,54,12123198,"BEN",NA,4.45427023463611e-06,NA
"523","Benin",2020-04-11,NA,35,12123198,"BEN",NA,2.88702700393081e-06,NA
"524","Benin",2020-04-15,NA,35,12123198,"BEN",NA,2.88702700393081e-06,NA
"525","Benin",2020-04-12,NA,35,12123198,"BEN",NA,2.88702700393081e-06,NA
"526","Benin",2020-04-13,NA,35,12123198,"BEN",NA,2.88702700393081e-06,NA
"527","Benin",2020-04-16,NA,35,12123198,"BEN",NA,2.88702700393081e-06,NA
"528","Benin",2020-04-14,NA,35,12123198,"BEN",NA,2.88702700393081e-06,NA
"529","Bermuda",2020-04-18,NA,83,62273,"BMU",NA,0.00133284087806915,NA
"530","Bermuda",2020-04-02,NA,32,62273,"BMU",NA,0.000513866362629069,NA
"531","Bermuda",2020-04-05,NA,37,62273,"BMU",NA,0.000594157981789861,NA
"532","Bermuda",2020-04-10,NA,48,62273,"BMU",NA,0.000770799543943603,NA
"533","Bermuda",2020-04-09,NA,39,62273,"BMU",NA,0.000626274629454178,NA
"534","Bermuda",2020-03-31,NA,27,62273,"BMU",NA,0.000433574743468277,NA
"535","Bermuda",2020-04-20,NA,86,62273,"BMU",NA,0.00138101584956562,NA
"536","Bermuda",2020-04-04,NA,35,62273,"BMU",NA,0.000562041334125544,NA
"537","Bermuda",2020-04-21,NA,86,62273,"BMU",NA,0.00138101584956562,NA
"538","Bermuda",2020-04-14,NA,57,62273,"BMU",NA,0.000915324458433029,NA
"539","Bermuda",2020-04-01,NA,32,62273,"BMU",NA,0.000513866362629069,NA
"540","Bermuda",2020-04-03,NA,35,62273,"BMU",NA,0.000562041334125544,NA
"541","Bermuda",2020-04-12,NA,50,62273,"BMU",NA,0.00080291619160792,NA
"542","Bermuda",2020-04-16,NA,81,62273,"BMU",NA,0.00130072423040483,NA
"543","Bermuda",2020-04-07,NA,39,62273,"BMU",NA,0.000626274629454178,NA
